customer_id,partition
9921-ZVRHG,train
1174-FGIFN,test
6620-HVDUJ,train
4701-MLJPN,test
1032-MAELW,train
7641-TQFHN,test
1552-TKMXS,train
9206-GVPEQ,train
8622-ZLFKO,test
1596-BBVTG,train
6188-UXBBR,train
2333-KWEWW,train
5702-SKUOB,train
1134-YWTYF,train
6061-GWWAV,test
0679-TDGAK,train
6585-WCEWR,train
9067-YGSCA,train
9067-SQTNS,test
8433-WXGNA,validation
1776-SPBWV,test
8735-SDUFN,test
9668-PUGNU,validation
9405-GPBBG,test
1926-QUZNN,test
3707-GNWHM,test
7016-NVRIC,train
5829-NVSQN,train
9565-AXSMR,train
8922-LIEGH,validation
8869-LIHMK,validation
8245-UMPYT,test
5186-SAMNZ,test
0447-RXSGD,validation
4927-WWOOZ,test
5788-YPOEG,validation
5373-SFODM,test
0661-KBKPA,test
9081-WWXKP,validation
0784-ZQJZX,train
3133-PZNSR,train
5766-ZJYBB,test
8931-GJJIQ,train
4277-PVRAN,train
0022-TCJCI,validation
0722-SVSFK,validation
3612-YVGSJ,train
9825-YCXWZ,train
5397-NSKQG,train
8565-HBFNN,validation
2000-DHJUY,validation
0203-HHYIJ,validation
8670-ERCJH,train
7758-UJWYS,train
2050-ONYDQ,validation
7055-JCGNI,validation
0739-UUAJR,train
4826-DXMUP,train
0952-KMEEH,test
7285-KLOTR,train
0654-PQKDW,train
7175-NTIXE,train
7963-SHNDT,train
9796-BPKIW,train
0188-GWFLE,train
8129-GMVGI,test
2882-DDZPG,train
3547-LQRIK,train
9137-NOQKA,train
5843-TTHGI,train
1849-RJYIG,validation
8868-GAGIO,train
4061-UKJWL,validation
5380-XPJNZ,test
8263-QMNTJ,validation
8178-EYZUO,train
3230-JCNZS,train
0277-ORXQS,validation
5130-IEKQT,train
3230-WYKIR,train
7996-BPXHY,test
3227-WLKLI,train
0407-BDJKB,validation
2266-FUBDZ,test
8237-ULIXL,train
9600-UDOPK,train
8216-AZUUZ,train
9153-BTBVV,train
4074-SJFFA,train
3269-ATYWD,train
5186-PEIZU,train
1074-AMIOH,test
4910-GMJOT,train
0354-WYROK,train
4361-FEBGN,train
7748-UMTRK,test
0380-ZCSBI,validation
7145-FEJWU,train
6463-MVYRY,train
3969-JQABI,validation
9624-EGDEQ,train
1051-EQPZR,validation
5849-ASHZJ,train
5780-INQIK,validation
7576-OYWBN,train
4526-ZJJTM,test
8384-FZBJK,validation
3750-RNQKR,train
0962-CQPWQ,test
3096-YXENJ,train
1265-BCFEO,train
5837-LXSDN,train
5945-AZYHT,train
8325-QRPZR,train
6384-VMJHP,train
2262-SLNVK,train
7730-CLDSV,validation
1135-HIORI,train
0164-APGRB,test
6481-ESCNL,test
1790-NESIO,validation
1550-EENBN,train
5539-TMZLF,train
4323-SADQS,test
4446-BZKHU,validation
5202-IVJNU,train
5976-JCJRH,train
8198-RKSZG,train
0137-OCGAB,validation
3351-NQLDI,validation
9297-EONCV,train
7593-JNWRU,train
4588-YBNIB,train
1069-QJOEE,validation
3336-JORSO,train
7799-DSEWS,train
8766-PAFNE,validation
5315-CKEQK,validation
3130-ICDUP,validation
0820-FNRNX,train
0880-FVFWF,train
4611-ANLQC,train
4213-HKBJO,test
2792-LSHWX,train
5028-GZLDO,train
0014-BMAQU,train
6861-XWTWQ,test
9018-PCIOK,train
4837-QUSFT,train
6877-TJMBR,validation
9953-ZMKSM,train
0907-HQNTS,validation
7665-NKLAV,validation
6769-DCQLI,train
2433-KMEAS,train
4391-LNRXK,train
8250-ZNGGW,train
2195-ZRVAX,train
3550-SAHFP,train
2011-TRQYE,validation
8562-GHPPI,train
5893-PYOLZ,test
4986-MXSFP,train
6131-FOYAS,train
3027-YNWZU,test
5609-IMCGG,test
4873-ILOLJ,test
4727-MCYZG,validation
9481-WHGWY,train
2725-KXXWT,train
9565-DJPIB,train
4328-VUFWD,train
3301-LSLWQ,train
7473-ZBDSN,train
3166-PNEOF,validation
5639-NTUPK,validation
8780-YRMTT,validation
8348-HFYIV,validation
5140-FOMCQ,test
6242-SGYTS,test
8166-ORCHU,test
8414-OOEEL,train
8454-AATJP,validation
6849-WLEYG,validation
4659-NZRUF,train
4531-AUZNK,validation
4191-XOVOM,validation
2150-OEGBV,test
8429-XIBUM,train
1855-CFULU,test
4878-BUNFV,train
1872-EBWSC,train
2608-BHKFN,train
7026-YMSBE,validation
7341-LXCAF,train
6997-UVGOX,train
9674-EHPPG,test
9462-MJUAW,train
8128-YVJRG,train
5440-VHLUL,test
5781-BKHOP,validation
4283-FUTGF,test
5213-TWWJU,test
1569-TTNYJ,validation
8628-MFKAX,validation
2397-BRLOM,train
7629-WIXZF,test
5445-GLVOT,train
3976-HXHCE,train
2466-NEJOJ,validation
0254-KCJGT,test
5472-CVMDX,validation
6461-SZMCV,train
8150-QUDFX,train
9508-ILZDG,test
2346-DJQTB,validation
1697-LYYYX,test
1942-OQFRW,test
4749-VFKVB,train
9640-ZSLDC,test
4231-LZUYM,train
7598-UAASY,train
7938-OUHIO,train
8510-AWCXC,validation
6128-AQBMT,test
3594-BDSOA,train
0431-APWVY,test
5133-VRSAB,train
5996-DAOQL,train
6838-YAUVY,train
0484-JPBRU,validation
7883-ROJOC,train
0244-LGNFY,train
7274-CGTOD,train
4295-YURET,train
3426-NIYYL,train
8225-BTJAU,train
4635-EJYPD,train
1866-ZSLJM,train
4636-TVXVG,train
4236-UJPWO,validation
9392-XBGTD,validation
3387-VATUS,train
6402-SSEJG,train
1143-NMNQJ,test
1169-SAOCL,validation
1110-KYLGQ,test
9929-PLVPA,train
3518-PZXZQ,train
2371-JUNGC,train
7693-QPEFS,train
0924-BJCRC,train
5074-FBGHB,train
2351-BKRZW,train
4455-BFSPD,validation
0415-MOSGF,validation
1724-BQUHA,validation
3948-KXDUF,test
2323-ARSVR,test
0815-MFZGM,validation
4826-XTSOH,train
5480-XTFFL,validation
8295-FHIVV,train
2495-INZWQ,test
9086-YJYXS,train
1179-INLAT,train
7909-FIOIY,validation
4139-SUGLD,train
6857-VWJDT,test
6351-SCJKT,train
5468-BPMMO,test
5624-BQSSA,train
0197-PNKNK,train
2439-QKJUL,train
1194-SPVSP,test
9534-NSXEM,test
2408-WITXK,train
8929-KSWIH,validation
2250-IVBWA,test
1810-MVMAI,train
9506-UXUSK,train
1229-RCALF,train
3572-UOLYZ,validation
1429-UYJSV,validation
5577-OTWWW,train
6100-QQHEB,train
6366-XIVKZ,test
3470-OBUET,test
2770-NSVDG,test
9375-MHRRS,train
2634-HCZGT,validation
7503-QQRVF,test
4860-YZGZM,validation
6599-GZWCM,train
2691-NZETQ,validation
4404-HIBDJ,train
5533-NHFRF,train
7037-MTYVW,train
4760-THGOT,test
7295-JOMMD,validation
4016-BJKTZ,test
6584-VQMYT,train
9838-BFCQT,train
2790-XUYMV,train
0581-MDMPW,test
5013-SBUIH,train
1023-BQXZE,test
9163-GHAYE,test
3904-UKFRE,train
5353-WILCI,train
0709-TVGUR,train
0058-EVZWM,test
6023-YEBUP,test
7209-JCUDS,test
7009-PCARS,train
0519-DRGTI,train
1017-FBQMM,train
3001-CBHLQ,train
1985-MBRYP,validation
6158-DWPZT,train
9372-TXXPS,test
3259-QMXUN,train
1015-JPFYW,train
6645-MXQJT,validation
4360-QRAVE,train
8433-WPJTV,test
5804-JMYIO,train
3763-GCZHZ,validation
6484-LATFU,validation
7599-NTMDP,validation
0772-GYEQQ,train
0536-ACXIP,test
0936-NQLJU,train
4831-EOBFE,validation
1575-KRZZE,test
3251-YMVWZ,test
4102-OQUPX,train
9170-GYZJC,train
4884-LEVMQ,validation
8857-CUPFQ,train
7610-TVOPG,train
3638-DIMPH,train
1845-ZLLIG,train
8559-WNQZS,validation
3999-QGRJH,validation
1699-UOTXU,train
2454-RPBRZ,train
0635-WKOLD,train
5993-JSUWV,validation
4518-FZBSX,train
5387-ASZNZ,train
6988-CJEYV,validation
2002-MZHWP,train
3097-FQTVJ,train
5465-BUBFA,train
7299-GNVPL,train
9743-DQKQW,train
1215-VFYVK,train
9371-BITHB,train
2265-CYWIV,train
9093-FPDLG,train
0541-FITGH,train
6985-HAYWX,train
7508-KBIMB,train
6838-HVLXG,test
2277-DJJDL,test
1897-OKVMW,validation
5485-ITNPC,train
0233-FTHAV,train
4644-PIZRT,validation
8922-NPKBJ,train
2740-TVLFN,validation
7771-CFQRQ,train
9512-PHSMG,train
6963-EZQEE,train
2452-KDRRH,test
2004-OCQXK,train
5027-QPKTE,validation
4146-SVFUD,validation
1564-HJUVY,train
3617-XLSGQ,validation
7517-LDMPS,train
7244-KXYZN,train
5226-NOZFC,test
2672-HUYVI,validation
1400-WIVLL,train
7508-MYBOG,train
8148-NLEGT,validation
0148-DCDOS,train
8347-GDTMP,test
9992-RRAMN,validation
6746-WAUWT,train
0310-MVLET,test
0428-IKYCP,train
4550-VBOFE,train
2187-PKZAY,test
4003-OCTMP,train
6652-YFFJO,train
7225-IILWY,train
5248-RPYWW,train
7923-IYJWY,train
3170-GWYKC,train
5696-QURRL,train
7409-KIUTL,test
9830-ECLEN,validation
1732-VHUBQ,train
0495-RVCBF,train
2668-TZSPS,test
7854-EDSSA,validation
8869-TORSS,test
7446-SFAOA,train
9522-ZSINC,train
8234-GSZYK,train
6505-OZNPG,train
6164-HAQTX,test
0679-IDSTG,test
7765-LWVVH,train
1658-TJVOA,test
0953-LGOVU,train
2115-BFTIW,train
4692-NNQRU,train
7742-MYPGI,train
0611-DFXKO,train
7780-OTDSO,train
9619-GSATL,train
5622-UEJFI,train
9747-DDZOS,test
0674-DGMAQ,train
6203-HBZPA,test
0484-FFVBJ,test
0301-FIDRB,test
4139-JPIAM,train
2181-TIDSV,train
2761-XECQW,train
1936-CZAKF,test
9453-PATOS,train
0564-JJHGS,train
3348-CFRNX,train
4402-FTBXC,test
1428-GTBJJ,train
2931-XIQBR,train
0106-UGRDO,test
5542-TBBWB,test
1930-QPBVZ,train
2606-PKWJB,train
5322-ZSMZY,train
8059-UDZFY,test
7740-BTPUX,train
5220-AGAAX,train
0208-BPQEJ,train
9435-JMLSX,train
3352-ALMCK,train
5312-IRCFR,train
5294-IMHHT,train
8802-UNOJF,train
6313-GIDIT,train
6176-YJWAS,validation
5310-NOOVA,validation
4526-EXKKN,train
5311-IHLEI,train
3987-KQDDU,train
3404-JNXAX,train
5131-PONJI,train
2845-AFFTX,train
3489-VSFRD,test
3345-JHUEO,validation
5815-HGGHV,validation
5260-UMPWX,train
2249-YPRNG,train
7410-YTJIK,test
4626-GYCZP,train
5649-RXQTV,validation
2674-MIAHT,train
2576-HXMPA,validation
7587-AOVVU,validation
5590-BYNII,train
6898-MDLZW,test
3237-AJGEH,test
4707-YNOQA,train
9357-UJRUN,test
1591-NFNLQ,train
8648-PFRMP,train
7663-CUXZB,test
0258-NOKBL,test
1163-VIPRI,train
2815-CPTUL,train
9348-ROUAI,train
9443-JUBUO,train
0596-BQCEQ,train
1481-ZUWZA,train
3043-TYBNO,validation
4830-FAXFM,test
5906-BFOZT,train
2960-NKRSO,test
8996-ZROXE,train
5598-IKHQQ,train
0397-ZXWQF,test
5266-PFRQK,test
4674-HGNUA,test
6765-MBQNU,train
9786-IJYDL,train
1303-SRDOK,train
3769-MHZNV,train
6295-OSINB,train
3308-MHOOC,train
2309-OSFEU,test
2207-QPJED,train
4177-JPDFU,validation
2239-CFOUJ,test
8046-DNVTL,train
2209-XADXF,validation
6620-JDYNW,validation
1891-FZYSA,train
4770-UEZOX,train
1038-RQOST,test
7613-LLQFO,train
4568-TTZRT,train
9513-DXHDA,train
2640-PMGFL,train
3801-HMYNL,train
0516-QREYC,train
9685-WKZGT,test
6022-UGGSO,test
8084-OIVBS,train
8896-BQTTI,train
3865-QBWSJ,train
3352-RICWQ,train
2160-GPFXD,validation
2065-MMKGR,train
5857-TYBCJ,train
1498-NHTLT,train
4484-CGXFK,train
1402-PTHGN,train
4176-RELJR,validation
6214-EDAKZ,validation
5199-FPUSP,train
6377-KSLXC,validation
1796-JANOW,train
0238-WHBIQ,train
8735-NBLWT,test
6651-RLGGM,train
6127-ISGTU,validation
1614-JBEBI,train
8740-XLHDR,train
1208-DNHLN,validation
1761-AEZZR,train
3923-CSIHK,test
5696-EXCYS,train
5795-KTGUD,train
7120-RFMVS,train
7924-GJZFI,train
4702-HDRKD,test
8512-WIWYV,validation
5897-ZYEKH,train
5456-ITGIC,train
7317-GGVPB,train
1406-PUQVY,train
1322-AGOQM,train
3677-IYRBF,test
5692-FPTAH,test
9114-AAFQH,train
8715-KKTFG,validation
1550-LOAHA,test
1728-BQDMA,train
0268-QKIWO,train
0876-WDUUZ,test
5117-ZSMHQ,train
5151-HQRDG,train
0960-HUWBM,train
6465-GSRCL,train
0617-FHSGK,validation
0263-FJTQO,test
7319-ZNRTR,train
2858-MOFSQ,train
7503-EPSZW,train
7089-XXAYG,train
8118-LSUEL,validation
8070-AAWZP,train
1666-JXLKU,train
7855-DIWPO,test
5133-POWUA,test
5652-MSDEY,train
7005-CCBKV,test
1810-BOHSY,train
1784-BXEFA,test
7351-MHQVU,train
9224-VTYID,validation
9500-IWPXQ,validation
5762-TJXGK,train
4504-YOULA,train
5569-IDSEY,validation
4250-FDVOU,validation
7284-ZZLOH,validation
5277-ZLOOR,train
2141-RRYGO,train
1777-JYQPJ,train
6376-GAHQE,test
3401-URHDA,train
1599-EAHXY,validation
8631-XVRZL,validation
5052-PNLOS,test
3853-LYGAM,train
6979-ZNSFF,test
5751-USDBL,test
5680-LQOGP,train
2386-LAHRK,test
8189-DUKMV,train
6032-IGALN,train
9931-DCEZH,train
1898-JSNDC,train
0315-LVCRK,validation
3911-RSNHI,train
2410-CIYFZ,train
4248-HCETZ,train
5505-OVWQW,test
7271-AJDTL,train
1867-TJHTS,train
0516-WJVXC,train
9174-FKWZE,train
6860-YRJZP,validation
4429-WYGFR,validation
2817-LVCPP,train
5038-ETMLM,train
5056-FIMPT,validation
4521-WFJAI,test
6569-KTMDU,train
8809-RIHDD,train
8809-XKHMD,test
0396-YCHWO,train
0867-LDTTC,validation
4822-NGOCH,validation
9391-DXGGG,validation
9844-FELAJ,test
2122-SZZZD,validation
5307-DZCVC,validation
3148-AOIQT,train
8679-JOEVF,validation
8395-ETZKQ,train
6692-YQHXC,validation
3889-VWBID,train
5222-JCXZT,train
9754-CLVZW,train
1432-FPAXX,train
2739-CCZMB,validation
7080-TNUWP,validation
0496-AHOOK,train
8336-TAVKX,train
2468-SJFLM,train
3181-VTHOE,train
7168-HDQHG,train
4803-AXVYP,validation
3884-HCSWG,validation
4567-AKPIA,train
5077-DXTCG,train
1142-WACZW,train
7901-HXJVA,train
5649-ANRML,train
4892-VLANZ,test
5924-IFQTT,train
7968-QUXNS,train
2919-HBCJO,test
4236-XPXAV,train
8903-WMRNW,train
2452-SNHFZ,train
3629-WEAAM,train
6029-CSMJE,train
7993-NQLJE,validation
9909-DFRJA,test
9099-FTUHS,train
0581-BXBUB,test
4962-CHQPW,test
9467-ROOLM,train
3030-YZADT,train
7410-KTVFV,test
5150-ITWWB,train
2253-KPMNB,train
1345-ZUKID,train
6429-SHBCB,test
9281-OFDMF,validation
2603-HVKCG,train
1834-WULEG,train
9097-ZUBYC,test
5148-ORICT,train
4893-GYUJU,validation
4578-PHJYZ,train
7272-QDCKA,train
8908-SLFCJ,validation
8393-DLHGA,test
9766-HGEDE,train
6968-MHOMU,test
7395-IGJOS,train
5044-XDPYX,validation
1814-WFGVS,validation
2834-SPCJV,train
3721-WKIIL,validation
6734-CKRSM,validation
1265-ZFOSD,train
6568-POCUI,test
7890-VYYWG,train
5197-LQXXH,validation
9907-SWKKF,test
3457-PQBYH,train
7682-AZNDK,train
0587-DMGBH,validation
5384-ZTTWP,validation
3745-HRPHI,train
7636-OWBPG,train
1231-YNDEK,train
1407-DIGZV,validation
6397-JNZZG,train
0570-BFQHT,train
4393-OBCRR,train
3523-QRQLL,test
8564-LDKFL,train
3696-DFHHB,validation
0895-DQHEW,train
4717-GHADL,test
5501-TVMGM,test
5879-HMFFH,train
6772-WFQRD,train
3810-DVDQQ,train
6972-SNKKW,train
3694-GLTJM,test
8550-XSXUQ,train
8149-RSOUN,train
9055-MOJJJ,train
4359-INNWN,test
0585-EGDDA,train
4032-RMHCI,train
0549-CYCQN,validation
3481-JHUZH,validation
7250-EQKIY,test
3594-IVHJZ,test
6869-FGJJC,train
3896-ZVNET,train
8205-VSLRB,train
5960-MVTUK,validation
6817-WTYHE,train
3082-VQXNH,train
4013-UBXWQ,train
4931-TRZWN,train
0750-EKNGL,train
7669-LCRSD,test
3567-PQTSO,test
5519-NPHVG,train
8043-PNYSD,train
9938-EKRGF,train
2703-AMTUL,train
0928-JMXNP,train
8173-RXAYP,test
4825-XJGDM,train
5402-HTOTQ,test
6734-JDTTV,train
7850-THJMU,validation
3890-RTCMS,train
8849-GYOKR,test
3148-BLQJT,train
3717-FDJFU,test
3665-JATSN,validation
7966-YOTQW,train
0461-CVKMU,validation
8806-EAGWC,validation
8853-TZDGH,train
7779-LGOVN,train
4324-BZCKL,validation
6924-TDGMT,train
9710-ZUSHQ,test
1536-YHDOE,train
8123-QBNAZ,train
3629-ZNKXA,validation
4827-LTQRJ,train
7711-YIJWC,train
5482-VXSXJ,train
7365-BVCJH,validation
9620-ENEJV,train
4183-WCSEP,train
2378-YIZKA,train
5498-TXHLF,train
0689-DSXGL,train
6818-DJXAA,validation
9722-UJOJR,train
0464-WJTKO,train
8902-ZEOVF,validation
6778-EICRF,train
2662-NNTDK,train
4132-KALRO,validation
3902-FOIGH,train
6772-KSATR,validation
7112-OPOTK,train
2874-YXVVA,train
1245-HARPS,validation
4210-QFJMF,validation
4323-ELYYB,train
4293-ETKAP,train
6064-PUPMC,validation
6504-VBLFL,validation
6322-PJJDJ,train
0330-BGYZE,train
1085-LDWAM,test
7586-ZATGZ,train
7197-VOJMM,train
3318-OSATS,train
5828-AVIPD,test
1843-TLSGD,train
9626-VFRGG,train
7075-BNDVQ,train
9143-CANJF,test
7284-BUYEC,train
2041-JIJCI,test
1086-LXKFY,train
4900-MSOMT,validation
2229-VWQJH,validation
9194-GFVOI,train
1336-EZFZY,train
4282-MSACW,train
1403-LKLIK,train
2636-ALXXZ,train
7774-OJSXI,validation
7786-WBJYI,validation
0136-IFMYD,train
5144-TVGLP,test
9643-AVVWI,test
0253-ZTEOB,validation
2706-QZIHY,train
6061-PQHMK,train
9885-CSMWE,train
6137-MFAJN,train
9122-UMROB,test
4232-JGKIY,train
2402-TAIRZ,validation
9659-ZTWSM,train
9139-TWBAS,train
6685-GBWJZ,test
5016-ETTFF,train
3866-MDTUB,validation
2195-VVRJF,test
3913-RDSJZ,train
8058-JMEQO,train
4203-QGNZA,train
5043-TRZWM,train
0697-ZMSWS,train
7657-DYEPJ,train
9494-BDNNC,validation
1640-PLFMP,train
5366-OBVMR,train
8276-MQBYC,train
7644-OMVMY,train
7593-XFKDI,train
4573-JKNAE,train
0337-CNPZE,train
9817-APLHW,validation
8380-MQINP,train
0840-DFEZH,validation
1513-XNPPH,train
8690-ZVLCL,train
6015-VVHHE,train
1125-SNVCK,train
0384-LPITE,train
4616-EWBNJ,train
6347-DCUIK,train
1335-HQMKX,train
2545-EBUPK,test
6923-AQONU,train
2172-EJXVF,train
0897-FEGMU,train
7663-RGWBC,test
1120-BMWUB,validation
9124-LHCJQ,train
4536-PLEQY,train
7029-IJEJK,validation
8871-JLMHM,train
2235-ZGKPT,validation
3891-PUQOD,test
5447-VYTKW,train
3623-FQBOX,test
0689-NKYLF,train
8659-HDIYE,train
3658-KIBGF,test
3474-BAFSJ,validation
5519-YLDGW,train
3865-ZFZIB,test
1855-AGAWH,validation
7109-CQYUZ,train
1370-GGAWX,test
4680-KUTAJ,train
5307-UVGNB,validation
4946-EDSEW,test
2883-ILGWO,train
2516-VQRRV,train
7580-UGXNC,train
3642-BYHDO,test
9629-NHXFW,test
2696-RZVZW,test
5766-FTRTS,train
0396-HUJBP,train
5178-LMXOP,test
8879-ZKJOF,validation
6285-FTQBF,train
8185-UPYBR,train
4585-HETAI,validation
7526-BEZQB,train
1474-JUWSM,train
3530-CRZSB,validation
8498-XXGWA,train
9617-INGJY,train
0621-TSSMU,train
7234-KMNRQ,train
7636-PEPNS,test
4683-WYDOU,train
9052-DHNKM,test
6794-HKIAJ,validation
5578-NKCXI,train
1642-HMARX,train
3096-WPXBT,test
8434-PNQZX,validation
5950-AAAGJ,train
4299-OPXEJ,test
4951-UKAAQ,train
9618-LFJRU,validation
6693-DJWTY,train
0744-GKNGE,train
6447-EGDIV,validation
1167-OYZJF,train
2108-YKQTY,test
4806-DXQCE,validation
4918-QLLIW,train
7056-IMHCC,test
4854-SSLTN,train
5294-DMSFH,train
4837-PZTIC,train
1625-JAIIY,train
0603-OLQDC,train
3272-VUHPV,train
4176-FXYBO,validation
1063-DHQJF,test
8663-UPDGF,validation
6719-FGEDO,train
1837-YQUCE,train
2947-DOMLJ,train
4112-LUEIZ,train
0369-ZGOVK,train
4510-HIMLV,train
9919-KNPOO,validation
8749-JMNKX,train
7872-BAAZR,validation
9391-LMANN,train
2430-USGXP,train
8174-TBVCF,train
1698-XFZCI,train
1877-HKBQX,train
4450-DLLMH,train
0428-AXXLJ,validation
2746-DIJLO,test
5955-ERIHD,train
0917-EZOLA,train
3508-VLHCZ,test
4086-ATNFV,test
0468-YRPXN,train
5996-NRVXR,validation
3739-YBWAB,train
7047-FWEYA,validation
2000-MPKCA,train
9762-YAQAA,train
5949-EBSQK,test
5473-KHBPS,test
0100-DUVFC,train
5397-TUPSH,train
8950-MTZNV,train
0326-VDYXE,train
6773-LQTVT,test
7274-RTAPZ,train
0436-TWFFZ,train
8566-YPRGL,train
0311-UNPFF,train
6609-MXJHJ,train
2669-OIDSD,validation
8400-WZICQ,test
3834-XUIFC,validation
9576-SYUHJ,test
0410-IPFTY,test
2831-EBWRN,train
9430-NKQLY,test
8414-MYSHR,train
0247-SLUJI,train
9402-ORRAH,train
6483-OATDN,test
1293-HHSHJ,train
4840-ORQXB,test
7599-FKVXZ,validation
3982-DQLUS,train
8610-ZIKJJ,train
3756-VNWDH,test
7801-KICAO,train
7673-LPRNY,validation
8229-TNIQA,train
6060-QBMGV,validation
7339-POGZN,train
2828-SLQPF,test
4465-VDKIQ,train
2921-XWDJH,train
6221-AVQYL,validation
2558-BUOZZ,train
9257-AZMTZ,validation
0003-MKNFE,train
0975-UYDTX,train
7743-EXURX,train
4682-BLBUC,train
0975-VOOVL,train
5968-VXZLG,validation
5569-KGJHX,train
4988-IQIGL,train
5201-FRKKS,train
9799-CAYJJ,train
7730-IUTDZ,train
0426-TIRNE,train
5443-SCMKX,train
8295-KMENE,train
6738-ISCBM,validation
9821-BESNZ,train
3678-MNGZX,train
1335-NTIUC,test
2916-BQZLN,train
4558-CGYCZ,validation
2368-GAKKQ,test
8710-YGLWG,train
3199-XGZCY,test
3785-KTYSH,train
6814-ZPWFQ,test
4063-EIKNQ,validation
6993-YCOBK,test
5206-HPJKM,validation
7587-RZNME,test
0748-RDGGM,validation
8393-JMVMB,train
5019-GQVCR,validation
6036-TTFYU,train
2550-AEVRU,train
0969-RGKCU,train
0378-CJKPV,train
4706-AXVKM,test
5889-JTMUL,test
9026-RNUJS,validation
3746-EUBYR,train
2332-EFBJY,validation
2880-FPNAE,train
1703-MGIAB,train
4311-QTTAI,validation
9474-PHLYD,train
4318-RAJVY,validation
2165-VOEGB,test
3612-YUNGG,train
2254-DLXRI,test
5062-CJJKH,test
9028-LIHRP,train
2219-MVUSO,train
1053-MXTTK,train
1530-ZTDOZ,test
1301-LOPVR,train
0853-TWRVK,train
8914-RBTSB,test
6212-ATMLK,validation
8200-LGKSR,train
1568-BEKZM,test
0670-ANMUU,train
6897-RWMUB,train
0963-ZBDRN,test
7594-RQHXR,validation
6999-CHVCF,train
6134-KWTBV,test
1077-HUUJM,test
6331-EWIEB,validation
0895-LNKRC,validation
2045-BMBTJ,train
8417-GSODA,validation
5171-EPLKN,validation
4452-QIIEB,train
5998-VVEJY,train
1624-NALOJ,train
6741-EGCBI,validation
7820-ZYGNY,train
4317-VTEOA,test
9677-AVKED,validation
1670-SVOWZ,train
2227-JRSJX,test
9847-HNVGP,train
6696-YDAYZ,train
8980-WQFWL,train
1730-ZMAME,validation
6506-EYCNH,train
4634-JLRJT,validation
9501-UKKNL,train
2560-QTSBS,train
7541-YLXCL,train
4795-WRNVT,train
6080-TCMYC,test
0260-ZDLGK,validation
7860-UXCRM,train
6357-JJPQT,train
2292-XQWSV,train
9552-TGUZV,validation
5913-INRQV,train
8722-NGNBH,train
6210-KBBPI,train
9643-YBLUR,train
8734-FNWVH,validation
9447-YPTBX,train
0133-BMFZO,validation
6128-CZOMY,train
9540-JYROE,validation
9026-LHEVG,train
2260-USTRB,train
3656-TKRVZ,validation
7011-CVEUC,validation
6185-TASNN,validation
7925-PNRGI,train
8623-TMRBY,validation
1552-CZCLL,train
3038-PQIUY,train
1501-SGHBW,train
9313-CDOGY,test
8148-BPLZQ,train
2623-DRYAM,train
9987-LUTYD,validation
3208-YPIOE,train
4488-KQFDT,train
2612-RANWT,train
5693-PIPCS,train
0491-KAPQG,train
1925-LFCZZ,train
8039-EQPIM,validation
6900-PXRMS,train
8707-RMEZH,train
3346-BRMIS,train
3209-ZPKFI,train
6479-VDGRK,train
9373-WSLOY,train
2933-FILNV,validation
3569-JFODW,train
9819-FBNSV,test
9544-PYPSJ,test
1591-XWLGB,train
0396-UKGAI,train
3243-ZHOHY,train
5186-EJEGL,test
7527-QNRUS,validation
9986-BONCE,test
2722-JMONI,validation
2203-GHNWN,test
3878-AVSOQ,train
3258-SYSWS,train
5296-PSYVW,train
6319-QSUSR,train
4083-EUGRJ,validation
7579-OOPEC,test
0512-FLFDW,train
1771-OADNZ,validation
0487-CRLZF,train
2107-FBPTK,train
9451-WLYRI,train
8219-VYBVI,test
1991-VOPLL,validation
9738-QLWTP,validation
1016-DJTSV,test
9419-IPPBE,train
0174-QRVVY,test
5699-BNCAS,train
2900-PHPLN,train
0612-RTZZA,validation
8106-GWQOK,train
8751-EDEKA,validation
6878-GGDWG,train
4039-PIMHX,test
8450-LUGUK,train
3604-WLABM,test
0795-GMVQO,validation
2259-OUUSZ,train
1142-IHLOO,train
6410-LEFEN,train
4633-MKHYU,train
6257-RJOHI,test
1545-JFUML,test
3194-ORPIK,train
7826-VVKWT,train
1353-GHZOS,train
2587-EKXTS,test
5442-BXVND,test
8816-VXNZD,train
9378-FXTIZ,test
1723-HKXJQ,train
7825-GKXMW,train
9753-OYLBX,train
2364-UFROM,train
6656-JWRQX,train
6473-ULUHT,test
1240-KNSEZ,test
0836-SEYLU,train
4433-JCGCG,train
3716-BDVDB,test
7688-AWMDX,train
2842-BCQGE,train
7244-QWYHG,train
5899-MQZZL,train
6849-OYAMU,train
5312-UXESG,validation
9488-HGMJH,validation
6038-GCYEC,train
2150-WLKUW,train
7159-FVYPK,validation
7032-LMBHI,test
1150-WFARN,test
6088-BXMRG,train
3144-AUDBS,validation
4821-SJHJV,validation
7346-MEDWM,validation
1137-DGOWI,train
5616-PRTNT,train
3812-LRZIR,test
4818-QIUFN,test
9483-GCPWE,test
4227-OJHAL,test
9220-CXRSC,train
4993-JCRGJ,test
9537-JALFH,test
6698-OXETB,test
2103-ZRXFN,validation
3724-BSCVH,train
4877-TSOFF,test
9209-NWPGU,test
6961-VCPMC,train
7306-YDSOI,train
5288-AHOUP,train
6688-UZPWD,train
0655-YDGFJ,validation
8468-EHYJA,train
6823-SIDFQ,test
1097-FSPVW,test
2839-RFSQE,test
8328-SKJNO,validation
7010-ZMVBF,test
5201-CBWYG,validation
0968-GSIKN,train
1965-DDBWU,test
